Lat,Lon,μ,ϕ,ξ
52.633324,-121.41339,133566.09366348526,10.490126927471765,-0.0116564709745671
52.670353,-121.27829,133265.0206827646,10.472736499773871,-0.10009956179120563
52.707233,-121.14288,129671.92393150239,10.277389213629846,-0.07637602373267996
52.743958,-121.007324,121131.69610885951,10.108627324933646,0.14472670356796466
52.78051,-120.87149,109755.50750587085,10.199541031787328,-0.007630991526373789
52.816906,-120.73544,108291.5741405724,9.978628023243573,0.5791189269484074
52.85314,-120.59917,111006.43290106932,10.23753414686291,-0.11255559583728317
52.889217,-120.46265,98302.65587631056,10.193939210496445,0.4588472624282449
52.92514,-120.32593,89306.57935592567,10.110391402667013,0.4814131350319713
52.96089,-120.18895,79399.18930674162,9.9844650259473,0.4880268254162068
52.996487,-120.05173,75879.6387355238,9.878088301015056,0.4851776940099895
53.031914,-119.91431,91890.98618268012,10.041453897803931,-0.24429571487621418
53.067184,-119.77664,84732.06386421937,9.986144301721176,0.5614005131987694
53.102283,-119.638794,85563.91292603404,9.800438306474863,0.7865048637797291
53.137222,-119.50067,24.659982210561935,1.494892717389694,0.5325361340459774
53.172,-119.362305,24.722291918162036,1.708287584715975,0.5225973735245346
53.20661,-119.223755,23.75707615194048,1.6079741598030002,0.015153780765065872
53.24105,-119.08496,20.241955569676556,1.5220976393230423,0.5961311664307509
53.27533,-118.94595,20.644909043944892,1.4647533695591175,0.5540967664364262
53.30945,-118.80667,20.784545181746843,1.5168141279533407,0.5662974881005172
53.343403,-118.66724,22.71765747741891,1.8271638099827368,0.44272070235693495
53.37718,-118.52753,24.4565370463622,1.8292863010773903,0.5667702582347258
53.410793,-118.3876,25.653278187623545,1.936802411376207,0.48630937464669177
53.444233,-118.24745,33.320947107331826,2.23156904292265,-0.20797565987749922
53.477505,-118.107086,37.19602678512963,2.398729995662417,0.09965649256611181
53.510612,-117.96652,42.29250686479685,2.4018484860242677,-0.20795731302184878
53.543552,-117.8257,39.77294557883747,2.418017208928332,-0.16788334702407073
53.57632,-117.68465,41.067814436025955,2.5858690786438463,-0.006052222056578816
53.608913,-117.543396,42.25524559351531,2.6280879730481725,0.002347979642759582
53.64134,-117.40193,45.85800203216026,2.6465914402007447,-0.0912058562591038
53.673584,-117.260254,46.05377848482529,2.811970369403575,0.3451185550923356
53.705677,-117.11832,47.076831215495055,2.7672273425585203,0.3517855400534202
53.737587,-116.9762,47.55768954230463,2.8161666006509636,0.39194886524796557
53.769318,-116.83385,47.02314603159189,2.5893411810671783,0.6071887844383526
53.800877,-116.69125,47.713955806857236,2.7631794659608766,0.5999286577225572
53.832275,-116.54849,53.401797756207344,2.8468266002312803,0.013465126440689996
53.863487,-116.40549,0.0,0.0,0.0
53.894527,-116.26227,0.0,0.0,0.0
53.925392,-116.11885,0.0,0.0,0.0
53.95608,-115.97522,0.0,0.0,0.0
53.986603,-115.831314,0.0,0.0,0.0
54.016945,-115.687256,0.0,0.0,0.0
54.047104,-115.54297,0.0,0.0,0.0
50.033154,-129.64394,0.0,0.0,0.0
50.079403,-129.52377,0.0,0.0,0.0
50.12551,-129.40337,0.0,0.0,0.0
50.171513,-129.2827,0.0,0.0,0.0
50.217373,-129.1618,0.0,0.0,0.0
50.263103,-129.0407,0.0,0.0,0.0
50.308697,-128.91934,0.0,0.0,0.0
50.35417,-128.79778,0.0,0.0,0.0
50.399513,-128.67592,148100.49782447907,10.056363230990224,-0.03646268422343557
50.44473,-128.55385,153266.310420401,10.029660075359178,0.12941008234595444
50.4898,-128.43156,154838.005497226,9.971509426444719,0.41682526229765227
50.534748,-128.30904,162811.02530068473,9.985702612420315,0.0037069523928403257
50.579563,-128.18625,173843.18943177979,10.020708487242945,-0.13273632174932354
50.624237,-128.06323,177113.50576314173,10.068417898850551,-0.12213421868928771
50.668774,-127.94,170079.44755837848,10.064356339994848,-0.016142679362828205
50.713184,-127.81653,156644.24002095655,10.2338878726904,0.27686585538421693
50.757477,-127.69278,146180.34317473188,10.263893476695737,-0.19922552837195334
50.801613,-127.56883,138423.11220903735,10.148529977579049,-0.33836277638133816
50.84562,-127.444626,124782.90681744984,9.760299977416583,0.6235548106227778
50.889484,-127.32022,129516.52617510177,9.984895500265596,-0.21193372633201835
50.933216,-127.195526,135732.80023701725,10.108814290739126,-0.12678177700347046
50.976818,-127.07062,140832.08810880812,10.026650000690346,0.10710677015793231
51.02028,-126.94545,142881.2173279219,10.008995891734946,0.5369849240785542
51.0636,-126.82007,154063.65544550362,10.16726738322842,0.35103238879745324
51.10678,-126.69446,158908.74307568,10.13822677240338,-0.03088257853300571
51.149834,-126.56859,158231.0206340065,10.144007586497791,-0.1686239299430723
51.192738,-126.44249,143474.41917062353,10.08141237415051,-0.09459246258844219
51.2355,-126.31616,130166.22125134137,10.111895978939874,-0.27913734574449034
51.278126,-126.189575,124779.82304852203,9.979758768205354,-0.21911738775518513
51.32061,-126.062744,107313.45416796855,10.051859088646921,-0.2502011957247844
51.362953,-125.9357,80682.70361348576,9.645314055545704,-0.14051866835674226
51.405163,-125.80841,71970.60843984052,9.570646950456775,-0.041166537487353785
51.447216,-125.68091,63615.16665937452,9.660371118135878,0.4793475393376146
51.489136,-125.553116,60237.254939558814,9.332197865844758,-0.0677352678302154
51.530914,-125.42511,58832.14599405309,9.442430249837749,0.4764846039015421
51.572548,-125.296875,53728.56331225052,9.232541424345207,-0.02504596284375127
51.61403,-125.168396,50198.06210507776,9.39364662548937,0.5941776801238565
51.65538,-125.03967,57580.97687594753,9.646492967618082,0.5058449656459447
51.69657,-124.910736,70208.47915786938,9.798372173430948,0.35611399642627495
51.73762,-124.78154,80565.22654590284,10.0152564860154,-0.11846614320260286
51.778522,-124.6521,78255.07164349631,10.02623295496793,0.5320854271962215
51.819298,-124.5224,80194.57671215376,10.007584331399041,0.7225209055020692
51.859905,-124.3925,77206.5335375906,10.224056873770504,0.5204620273587115
51.900368,-124.26236,81061.87649397648,10.205334957535042,0.4458860704688584
51.940685,-124.13199,78887.53846645416,10.255297190234707,0.4235364389258113
51.98086,-124.00137,82900.62114091196,10.284158570133432,0.40637339413929824
52.02088,-123.870514,89853.1645311962,10.362597561196514,-0.011866815954327273
52.06075,-123.73941,89400.91511448933,10.40183032980641,0.2760070378014086
52.10048,-123.60809,83410.03044512318,10.404419775369965,0.3480164326927888
52.140053,-123.4765,82062.96744512301,10.150475248403533,0.41275713557732835
52.179474,-123.34471,85268.57632077433,10.194097469871554,0.5008025583822016
52.218735,-123.21268,91232.1691390768,10.171460066091633,0.5654939434496918
52.25786,-123.0804,92624.96804544354,10.419487654635681,0.4272487961646015
52.29682,-122.94789,85696.14680358153,10.474593733016206,0.7905887107260643
52.335644,-122.815125,96916.63257455174,10.749071691485945,0.5456981801841871
52.374306,-122.68213,111239.6870044638,10.642775125072408,0.18235957808310932
52.41281,-122.54892,119322.81191281597,10.31295762999667,0.33317945911028146
52.451164,-122.41548,125956.3350027441,10.024842134645413,-0.06728105657266453
52.489365,-122.28177,113990.5242083354,10.320233970719745,0.24902764276708134
52.527412,-122.14784,123747.24087439853,10.694998525537052,-0.23637652203134285
52.565304,-122.01367,119394.72094840366,10.587706542524405,0.2200776701198432
52.603035,-121.87927,127765.04675889222,10.383131187898261,-0.0075477635329003305
52.640614,-121.744644,134485.62176023776,10.405001222970732,-0.13188294262779568
52.67803,-121.60977,132952.81574234206,10.388057307841624,-0.21047869517808399
52.715298,-121.474686,131550.8423384641,10.425143203305481,0.008747809050995472
52.75239,-121.33937,123465.18455630867,10.498855270619796,0.39648288176809676
52.78935,-121.203766,124010.44959389282,10.41095640217254,-0.02604292524502598
52.82613,-121.06796,117796.90171572618,10.346266396462866,-0.04550237983182321
52.862762,-120.931946,112693.05306313706,10.314567865576274,-0.020027452032629275
52.899227,-120.795685,115738.82035547163,10.003918512064157,-0.11404230543149836
52.93554,-120.659195,109602.28973972649,9.85285587832693,-0.04422870841563112
52.971687,-120.52246,99475.4062743162,9.94830748013364,-0.07091319761027912
53.007668,-120.38553,90192.20459211635,10.017332625898241,0.24710605579193545
53.043495,-120.24832,80436.40646269123,9.987468896951247,0.46995928225846223
53.079166,-120.11087,80864.18698822528,9.97996036454039,0.32610819671288194
53.114662,-119.97322,82001.27682680305,9.904045299781012,0.5082392906908216
53.14999,-119.83536,80504.69611283147,9.797809401109744,0.5868530660774354
53.18517,-119.697266,86421.00187418312,9.852009143336424,0.710490632657897
53.220173,-119.55893,25.467311117884705,1.5464832204340304,-0.005675726519953789
53.255024,-119.420334,25.1436549976069,1.5469029014703441,0.5391468179026466
53.289707,-119.28154,23.20297012993564,1.413381270516462,0.7187233388013611
53.324215,-119.14252,21.80433214133985,1.660566018344273,0.4100623216954989
53.358562,-119.00328,20.569400262773332,1.4490334986788995,0.7533388446624278
53.392746,-118.863785,21.691072449669058,1.8941355549207783,0.3479329153661457
53.426765,-118.72409,22.782983768897697,1.8703746829169898,0.47640148061249077
53.460613,-118.58415,23.932955786735878,1.7931406875640405,0.32322427537466303
53.494293,-118.444,26.791694889648163,1.967683360833246,-0.0445634561484177
53.5278,-118.30359,32.18351124200544,2.131051220319469,-0.008087072597087741
53.561146,-118.162994,37.313964652538374,2.2441335424805553,-0.030463649585665477
53.59431,-118.02219,38.96317098759892,2.284281589693177,0.02157269088639708
53.62732,-117.881134,37.87995234999106,2.42368215550974,-0.05208561539933333
53.66015,-117.73984,42.378781507132445,2.4904452599925317,-0.04617926866168311
53.69281,-117.59833,46.101139068349035,2.5644973446327004,-0.24405356937980197
53.725304,-117.456635,47.57540132428713,2.8169886477113364,-0.11042068740006517
53.757626,-117.3147,45.344532170245294,2.8257364022084346,0.4362291763339275
53.78978,-117.172516,45.46798473684248,2.8707860793485716,0.44900795913005986
53.821747,-117.030136,46.17075172429256,2.814113679458986,0.32127994933121623
53.85355,-116.88754,44.10294335693493,2.598194354306923,0.7006162371223584
53.88518,-116.744705,45.32186570052409,2.7779715264227445,0.49694929327992055
53.91664,-116.601654,51.81090870899644,2.6828220489996726,0.003338225511121163
53.947918,-116.458405,0.0,0.0,0.0
53.979023,-116.31494,0.0,0.0,0.0
54.00995,-116.171265,0.0,0.0,0.0
54.040707,-116.02734,0.0,0.0,0.0
54.071285,-115.883194,0.0,0.0,0.0
54.101685,-115.73886,0.0,0.0,0.0
54.131905,-115.59433,0.0,0.0,0.0
50.11029,-129.71619,0.0,0.0,0.0
50.15661,-129.59589,0.0,0.0,0.0
50.2028,-129.47536,0.0,0.0,0.0
50.24888,-129.35455,0.0,0.0,0.0
50.29481,-129.23354,0.0,0.0,0.0
50.340622,-129.11229,0.0,0.0,0.0
50.3863,-128.9908,0.0,0.0,0.0
50.431843,-128.86908,0.0,0.0,0.0
50.477264,-128.7471,147843.3144495618,10.17051056681696,0.1548088611156885
50.522552,-128.6249,154791.3504645757,10.065416152419438,-0.20372228316152957
50.567707,-128.50246,158060.54289136466,9.925755531345143,-0.10999430073619733
50.612717,-128.37979,162142.65103911987,10.111676143623981,-0.04215994934490328
50.65761,-128.25687,168455.51718522998,10.073440433346686,-0.060135919634682046
50.702366,-128.13371,165548.60209358425,10.02277070721812,-0.18154897440763643
50.746986,-128.01033,156214.75392387103,9.921808562076656,-0.028466042230600924
50.79147,-127.8867,146585.00867375484,10.168157985913412,-0.012034006741403345
50.835835,-127.76282,143360.23351409571,10.271074617372722,-0.2370871142900918
50.88005,-127.63872,137310.73038452215,9.895230076500411,-0.2356811131443676
50.924137,-127.51437,131727.5979787092,9.94815262021817,0.3459668307223618
50.968075,-127.3898,131606.37336006138,9.967717065998478,0.4091322195706415
51.01189,-127.26495,143937.77332002608,9.939030685697034,0.2910456868765374
51.055557,-127.13989,147914.62533366284,9.976318453732619,0.4855899491986351
51.0991,-127.01459,153859.5052310821,10.16493374930629,0.3593623172252554
51.142494,-126.88904,162561.19649868467,10.23921084635766,0.1479670243257088
51.185757,-126.763275,157547.7605642621,10.228160688277116,-0.03979796445271985
51.228874,-126.63724,155004.3762800008,10.118026600231481,-0.0999664782669409
51.27186,-126.51099,139436.30972584052,10.126588802241889,-0.1006068627140336
51.314697,-126.38449,132047.43022034795,10.08655613895878,-0.24399611338395194
51.357403,-126.25775,118930.06799395109,9.962169283102643,-0.1497128636656755
51.39996,-126.13077,99364.57385956412,10.041443101547522,-0.08811752548830212
51.44238,-126.003555,82787.98717423082,9.668253792165224,-0.07832027749372364
51.484657,-125.876114,73095.39588299175,9.664782951357353,-0.001778504714300077
51.526794,-125.74844,56631.169582609844,9.532962954128296,0.47191386887878406
51.568787,-125.62048,53750.750899680635,9.349287900508724,0.03130582846460225
51.610645,-125.49228,54250.3188173363,9.337447203804777,0.5423525007211543
51.652344,-125.36389,49153.49854559568,9.56668728249398,0.4829826890283969
51.693905,-125.23523,55290.22754752319,9.65300230000812,-0.11388848485995998
51.735325,-125.10634,62210.32270614187,9.840526459732976,0.08611345270187422
51.776596,-124.977234,65206.39575571065,9.738515739473316,0.6593526850428364
51.81772,-124.84787,74417.70697646408,9.988349765842564,0.3975230666577854
51.8587,-124.71826,78030.00744792445,10.111398907348828,0.2129979848016055
51.899544,-124.58838,77985.1268838835,10.086903711825167,-0.0026509127366823983
51.94023,-124.45831,78850.38346943044,10.192050180106364,0.2658731320159667
51.980774,-124.32799,78889.01207552722,10.073377612153006,0.6939641812778033
52.02116,-124.19742,74851.10818921776,10.15614269904019,0.6396470413335683
52.061405,-124.06662,77541.58489128151,10.222105757846183,0.33122521708691155
52.101505,-123.93558,85546.19655342419,10.16221445562525,-0.016986312022016108
52.141457,-123.80429,77789.1155505677,10.34236118337056,0.6488619318573133
52.181248,-123.67279,76941.49207697148,10.131433060791885,0.6511849544027983
52.220894,-123.541016,81637.44170662617,10.209478413542017,0.5158238564946611
52.260387,-123.40903,77696.5179586636,9.91841481251108,0.9968767355779153
52.299732,-123.276794,89228.76892673818,10.151571902047092,0.6980273614680927
52.33892,-123.14435,104055.85802120258,10.285934112893852,0.6747092210423027
52.377964,-123.01163,102174.53604893196,10.621781960852097,0.5260917793512363
52.416855,-122.87866,103065.14193831838,10.614393860644867,0.6661513897869002
52.455585,-122.74548,115942.80490478061,10.605620028036045,0.2643164822110874
52.494175,-122.612076,121672.27199627625,10.389733867286683,0.2859046642181928
52.532593,-122.478424,125415.78503399351,10.337524967486624,-0.14602358771730026
52.57087,-122.34451,120089.1093448548,10.387078388268229,-0.04653168341165395
52.60899,-122.21039,126393.32795709194,10.510767342185671,-0.1813782067505965
52.646954,-122.07602,129866.64272243874,10.489587161584279,-0.13472087165209648
52.684753,-121.94144,129610.78166271737,10.545787503839533,-0.1071236136124909
52.72241,-121.80658,123699.47884716434,10.130198332792556,0.6761884903152222
52.759895,-121.67151,131745.90977869552,10.223947625130393,-0.311179989581388
52.797234,-121.536224,133344.62084488303,10.302523461656723,-0.360218942294226
52.834404,-121.40068,119575.01447137006,10.390661922768857,0.2015553776553956
52.871426,-121.26486,113643.0225666611,10.477194210098968,0.361705699383051
52.908287,-121.12886,116112.63115986346,10.395914907919916,0.3889157904152146
52.94498,-120.992645,116611.83757725,10.382077055968912,0.20822037415117733
52.98153,-120.85617,106714.17606484146,10.167689855913395,0.41442902259342074
53.017895,-120.71944,104380.24906363446,10.01254596879377,-0.010871357137804696
53.054127,-120.582504,95162.92202443627,9.884314508838935,0.4419630505681411
53.09017,-120.44533,91793.12951496802,9.794864837755057,-0.025477371485862033
53.12607,-120.30789,84583.45539151783,10.063978721125757,0.31756399838379273
53.16181,-120.17026,87809.29220087787,10.137816306291239,-0.1635093741060883
53.197372,-120.03238,87752.79375698704,10.041809122372927,0.39671745920447826
53.232784,-119.89429,87893.50885681681,9.929633916890923,0.00911274400791392
53.268024,-119.75597,91292.58893097963,9.943974910910072,0.4750980420374185
53.303093,-119.6174,25.990222930905304,1.5578137869947697,-0.04047919141392947
53.338024,-119.47858,24.249933894099534,1.5638870046535225,0.5243963915130156
53.37277,-119.33957,22.52867769927049,1.5219226664651835,0.4810494852367554
53.40735,-119.20032,22.48457274347645,1.448725769584442,-0.026434483861340615
53.44177,-119.06082,21.998977475047674,1.7081944396173965,0.4107353441198903
53.476013,-118.9211,22.453350235369648,1.6789945889742504,0.6139822788917431
53.510105,-118.78117,23.80455458303225,1.8892254242665054,0.3963862890232302
53.544014,-118.64099,26.028356399587413,1.7653787976360864,0.21777352424123467
53.57777,-118.50061,28.361264133873696,1.8853996402927529,0.42307567397762313
53.61134,-118.35997,33.07763934473269,2.2125980165829215,0.23918241699132317
53.644753,-118.21913,33.8657715442333,2.2269437862184716,0.4861911173025115
53.67799,-118.078064,34.608133272595275,2.352981533774577,0.5277779058859164
53.711063,-117.9368,34.72254450911209,2.5701130399963192,0.30948567827612816
53.743973,-117.79523,37.30139116537536,2.565572540570704,0.3910421315623761
53.77669,-117.65349,42.564648689022704,2.5680890001483196,-0.17959459192111088
53.809258,-117.511536,45.893085771260075,2.6963250717387925,-0.043677828175322626
53.841637,-117.369354,47.36688732633486,2.9210580538709863,0.2869989697549696
53.87385,-117.22691,45.99655929793214,2.974192940861116,0.45055760007266044
53.90589,-117.08429,47.814726120123495,3.010137035429415,0.3293323782402431
53.937763,-116.94144,48.09327968172818,2.808340005538961,0.34069348744080147
53.969456,-116.79837,48.7675555617339,2.8227188098609446,0.21263419026139943
54.00098,-116.65506,49.55401800229732,2.602852927378618,-0.07962583868997217
54.03232,-116.511536,0.0,0.0,0.0
54.063484,-116.36781,0.0,0.0,0.0
54.094482,-116.22388,0.0,0.0,0.0
54.1253,-116.07971,0.0,0.0,0.0
54.15595,-115.9353,0.0,0.0,0.0
54.186417,-115.79071,0.0,0.0,0.0
54.2167,-115.64589,0.0,0.0,0.0
50.187378,-129.78867,0.0,0.0,0.0
50.233772,-129.66824,0.0,0.0,0.0
50.280045,-129.54758,0.0,0.0,0.0
50.3262,-129.42664,0.0,0.0,0.0
50.372208,-129.30548,0.0,0.0,0.0
50.418095,-129.1841,0.0,0.0,0.0
50.463844,-129.06248,0.0,0.0,0.0
50.509468,-128.94063,0.0,0.0,0.0
50.554966,-128.81853,145274.76816982427,10.217154464050314,0.29742930474998597
50.600338,-128.69617,150742.9689371289,9.990949665956034,-0.06330584528505073
50.645554,-128.57361,154605.40951651768,9.896155515055394,-0.11144551121354818
50.69065,-128.45079,157674.07220149125,10.088673588733348,-0.11905918496890855
50.735626,-128.32771,157728.62757045872,10.145942177505718,-0.060280508868599675
50.780453,-128.20442,148904.84238696043,10.119929097935755,0.4204171465888701
50.825146,-128.0809,147533.92092429966,10.025551247028039,-0.12233633591016947
50.86971,-127.95712,148908.56360190397,10.164679075705813,-0.21814189408794318
50.914154,-127.83307,144193.71434776016,10.123258223375549,-0.16178687375103645
50.958443,-127.70883,139182.98309799912,9.959405572946437,-0.05974647123338812
51.002598,-127.58435,134449.74112063606,9.847384215062391,0.5481270383993966
51.046623,-127.459625,144308.09187308862,10.133457902229559,-0.0009703411246267915
51.09051,-127.334625,149794.65084188565,10.083462350432306,-0.03674413894802202
51.13426,-127.20943,147272.71672543412,9.95227573999134,0.5969406571137088
51.177876,-127.083954,158859.15402410555,10.223351357976021,0.01253555151613124
51.22134,-126.95827,159368.0707774706,10.261400831097292,0.25381401426729977
51.26468,-126.83234,155349.80712169217,10.289511295120558,-0.12703480079203622
51.307884,-126.70615,150385.47516359534,10.139278732747352,-0.08950309255503738
51.350933,-126.57974,137299.24941093277,10.132434823357451,-0.1758118729700095
51.393852,-126.453094,123081.15417604697,10.057345018683106,-0.1628835397882526
51.436634,-126.32617,104484.32586357622,10.03295437369579,-0.09162557541151084
51.47927,-126.199036,92648.801982358,10.048249820986195,-0.07721181920429235
51.521763,-126.071655,76039.11717150829,9.66656776862068,0.36990947059959667
51.564114,-125.94403,69429.28251437913,9.78137067218249,0.3634665223964375
51.606327,-125.81619,57681.95966147682,9.549067024580838,-0.014624527793880121
51.64839,-125.68808,49489.06901762867,9.209077272852884,0.6171759054804178
51.69032,-125.55972,49689.738121530914,9.601957836640262,0.41917967266442613
51.732105,-125.43115,48767.60622351141,9.673364850716492,0.29004190648967465
51.773735,-125.30234,55084.84489529782,9.643510333782626,-0.05599226785549591
51.815235,-125.17325,65417.034444726916,9.749993287242852,-0.0071257979375175815
51.85659,-125.043945,69653.5422861656,9.804040828321192,0.5271559773708299
51.89778,-124.91443,72458.44236504026,9.955714744683037,0.4125236850378178
51.938835,-124.78465,66945.16174130316,10.054502843397472,0.5147651474797753
51.97975,-124.6546,66379.02587234043,10.028408462469422,0.6453050724631664
52.02051,-124.52432,70900.12354324243,10.22730164009941,0.5039361011588355
52.06113,-124.39383,71961.00216727285,10.209391749526462,0.5340545453809201
52.1016,-124.26309,74004.55949881837,10.179523517172301,0.5059161833518293
52.14192,-124.132095,73982.67658231112,9.95983205239403,0.6612320178020114
52.182087,-124.000885,79556.93468439761,10.202482569074334,0.3065318371892509
52.22211,-123.869415,86070.41759847116,10.359980104810894,-0.01904775438576766
52.261974,-123.7377,72292.51306394773,9.753706813617072,1.0450563954544947
52.301704,-123.60574,81781.21380733632,10.220316004351012,0.3880431197673301
52.341267,-123.47357,76099.6382321523,10.024127617932301,0.8350430255573948
52.380684,-123.341156,94278.70237607363,10.477244280251968,0.4243838248806996
52.41995,-123.208496,100984.04615008681,10.346741838207926,0.6086523366719434
52.45906,-123.07559,105001.61582973991,10.497750582031646,0.5096577220178379
52.49803,-122.942444,105950.21428148777,10.457219748276424,0.5278514410957607
52.53684,-122.80908,106247.99909763376,10.596743927453057,0.5303755979702474
52.57549,-122.67546,115505.45168497987,10.418737763417532,0.33235201575590356
52.61399,-122.541626,125755.26137611104,10.35671696489474,0.00404529727423682
52.652332,-122.4075,126887.46195038428,10.44418660655054,-0.13874214986605388
52.69053,-122.27319,120534.44679789527,10.499115959020678,-0.010380435580866963
52.728558,-122.13861,122224.20873941397,10.479726757512859,-0.1756381443917105
52.766434,-122.003815,120729.14744227305,10.430686026020194,0.3576303034396813
52.80417,-121.868774,126244.19173455812,10.307801426251714,-0.07372014665443355
52.84172,-121.733475,125955.31286070877,10.24618365672642,0.22298133646032664
52.87913,-121.59798,119615.47231842788,10.35229402099504,0.3701878200603706
52.916374,-121.462234,111323.12000790327,10.294545440034513,0.36498884696885725
52.953476,-121.32622,105010.6429457185,10.42416594361028,0.2655510686318268
52.990406,-121.19,109491.0231114933,10.30507549514531,0.5614965398365321
53.02717,-121.05354,120703.51852963911,10.243504871693933,-0.04696877327515884
53.063778,-120.916855,109833.17702203034,10.219167584432585,0.2863501107010461
53.100235,-120.77992,99732.94629201498,10.011845006388043,0.46578668439624116
53.13652,-120.64276,90645.5317537171,9.957962194289523,0.5500864425480512
53.172646,-120.50537,87378.78298663915,9.718523163195872,0.7169329884512364
53.20861,-120.36774,86008.69016086921,9.903857414020068,0.39039831278470416
53.244427,-120.22984,95320.58126481246,10.159336530607403,-0.1036198016801217
53.280056,-120.09177,96866.53334138103,10.010075514539915,0.005165012905201435
53.31554,-119.953445,96818.24232638066,10.01105815823191,0.0034755496325410994
53.35085,-119.814896,92735.40682377608,9.820382604500516,-0.016868970433136656
53.38599,-119.67612,24.046907232470154,1.4514688444276065,0.410851828189651
53.420982,-119.53705,23.031419085994447,1.2905695296566908,0.674751544472767
53.4558,-119.3978,23.75788069736503,1.6446160550992008,-0.009035548345899723
53.490448,-119.25833,24.875890487842895,1.896547289838003,-0.13628002091272678
53.524933,-119.11862,24.018480692327522,1.7478011962087074,0.058374491492826815
53.55926,-118.97865,23.20816627146474,1.820195852103974,0.33376828096703026
53.593407,-118.838486,26.109134709025,1.649251506245673,0.3854119270389944
53.62739,-118.69809,29.533248735258994,1.8577360973841437,-0.005401975783816465
53.66121,-118.557434,32.07981644758363,2.0058659912387298,0.46341186282583996
53.69486,-118.416565,33.139872269931075,2.2177943466718695,0.4368589594852682
53.728336,-118.27548,33.91365127471861,2.204088277986096,0.515442000032948
53.76164,-118.134186,35.28552501222167,2.4752186546872945,0.5336517642728887
53.794785,-117.99266,34.96634482844073,2.6144417328455365,0.6534956956119955
53.827755,-117.85086,38.625619703887466,2.7133435747393877,0.3039349613005106
53.860546,-117.70886,42.016208552420494,2.706974676714583,-0.026025816455908908
53.89317,-117.56665,43.748765264926114,2.693077978722493,-0.0016833455741812138
53.925617,-117.424225,48.39634803304873,2.8129781826680866,-0.08545368324654497
53.9579,-117.281555,48.569945945316874,2.815604568320408,0.4763748159011608
53.990013,-117.13867,46.11147719872523,2.9174674598793873,0.5791644883862578
54.02194,-116.99556,48.00623532078399,2.899643441564399,0.29780424371545516
54.053703,-116.85222,44.875001387578415,2.8862099951596982,0.47122495290085614
54.08529,-116.708664,51.14053110733267,2.9319418835332702,-0.09292590288744798
54.1167,-116.56491,0.0,0.0,0.0
54.14793,-116.42093,0.0,0.0,0.0
54.17899,-116.2767,0.0,0.0,0.0
54.20987,-116.13228,0.0,0.0,0.0
54.24058,-115.98761,0.0,0.0,0.0
54.27111,-115.84274,0.0,0.0,0.0
54.301464,-115.69768,0.0,0.0,0.0
50.264427,-129.86139,0.0,0.0,0.0
50.3109,-129.74083,0.0,0.0,0.0
50.357246,-129.62001,0.0,0.0,0.0
50.40348,-129.49898,0.0,0.0,0.0
50.449562,-129.37769,0.0,0.0,0.0
50.495525,-129.25616,0.0,0.0,0.0
50.541363,-129.13441,0.0,0.0,0.0
50.58706,-129.01242,140673.37322709785,10.192818973601959,-0.052740042719186184
50.63263,-128.89017,145290.05118044716,10.181263918645927,0.11380884376579
50.678078,-128.76768,142556.19537568037,9.967684643327992,0.5282321568286734
50.723377,-128.64497,148937.71454613475,10.011367529516711,-0.0367029956929507
50.768547,-128.522,153318.76129022407,10.053827213597375,-0.2458126077644979
50.8136,-128.3988,149171.42689948465,10.119024360139784,-0.22490549937576138
50.858505,-128.27538,147161.86684686452,10.12378899527165,-0.024955293101913446
50.903275,-128.15169,151326.29552383733,10.112539735948168,-0.0692688779213881
50.94791,-128.02777,160350.96663430432,9.967470559983665,-0.13367795924480524
50.99243,-127.903595,153755.81375887286,10.147428587490504,-0.18862022434285247
51.0368,-127.779205,145443.13744588397,10.051742263493352,-0.04000323370267018
51.081036,-127.65457,142660.23852035546,9.951881394550448,0.46375139114523467
51.12513,-127.52968,144158.6630724272,10.01114872851838,0.5321499696862065
51.169098,-127.40454,145097.17918168253,10.074464236445847,0.4667316791229542
51.21292,-127.279175,140792.50607557446,10.085001496016096,0.449322151154219
51.25661,-127.153564,150544.67924386184,10.267149304774804,-0.008919101153123063
51.30016,-127.02771,151813.99535349393,10.125571074574875,0.523167564186761
51.343575,-126.90163,149210.08347420793,10.2037485804216,-0.05756354471441575
51.38685,-126.77528,143668.84497562813,10.089940896446288,-0.2658815016573445
51.42998,-126.64871,126862.46720417409,10.066361406677627,-0.270415223588626
51.47297,-126.5219,104662.85818481464,9.900544853043778,-0.09037348779285195
51.515823,-126.39484,96860.60976530137,9.996389022659876,-0.10620853461728703
51.55854,-126.26752,97983.75087327897,9.937258260936378,-0.11313343856381364
51.60111,-126.139984,79532.63931770537,9.564390744706749,-0.018469409202301314
51.643543,-126.01221,64144.060063590674,9.355319256702886,0.6993469700961242
51.685825,-125.884186,54953.15656579793,9.380173073646137,0.6581086325339538
51.72797,-125.755905,54023.327201534936,9.48829944506088,-0.0708763731024925
51.769974,-125.62738,51340.70788157599,9.745274396749066,-0.08616733460101922
51.81184,-125.49863,54763.589071818256,9.756760816607496,-0.27845010808184034
51.853542,-125.369644,58413.283696663566,9.65834213248,-0.034035922485311364
51.89511,-125.2404,70160.46734607036,9.916756853580077,-0.12223206399454709
51.93654,-125.11093,73856.54252111576,9.957941981746007,-0.01756848271611406
51.977814,-124.98123,68446.96331364413,9.978374711766385,0.4280586186578246
