id x.crtm y.crtm x.wgs y.wgs basin number
76029 371679 1180397 -85.1729254729324 10.6727858805183 76 29
76032 378639 1165869 -85.1088425342807 10.5416875598986 76 32
76033 356985 1170892 -85.3068482024845 10.5863362467061 76 33
76034 368250 1180310 -85.2042606010825 10.6718803168262 76 34
76036 372979 1180190 -85.1610373503143 10.670959023483 76 36
76038 376946 1152664 -85.123878320507 10.4222618511761 76 38
76040 379538 1157327 -85.1003563818334 10.4644973818313 76 40
76044 369460 1183395 -85.1933111940586 10.6998095794656 76 44
76048 370729 1173317 -85.1813612860843 10.608753043241 76 48
76050 371677 1180394 -85.1729436473982 10.672758693215 76 50
76060 368111 1145322 -85.2043040955055 10.3555991667442 76 60
76801 378624 1155212 -85.1086363574924 10.4453490409034 76 801
76902 399750 1152062 -84.9156091753069 10.4174834977515 76 902
76903 401219 1151895 -84.9021892361543 10.416011841643 76 903
76904 396056 1159938 -84.9495606281738 10.4885870696037 76 904
76905 389718 1171547 -85.0077955216705 10.5933560149396 76 905
76906 366773 1188357 -85.2180496105555 10.7445681627435 76 906
76907 511530 1102150 -83.8948366859424 9.96748535698655 76 907
76908 370708 1185562 -85.1819804475804 10.7194416659898 76 908
76909 400411 1156296 -84.9096838707477 10.455778076557 76 909
77001 572384 1114576 -83.3395861498554 10.0791962340316 77 1
78002 412074 1138896 -84.802756069648 10.2987549940572 78 2
78012 426723 1129689 -84.6688442117991 10.2158178298257 78 12
78018 422584 1108087 -84.7061943784596 10.0204321793217 78 18
78020 416767 1110915 -84.7593139710159 10.0458831762554 78 20
78801 324409 1179532 -85.6048567657735 10.6630493317644 78 801
79005 559748 1085443 -83.4553061877697 9.81600112341663 79 5
79010 565145 1081677 -83.4061666528094 9.78186828662129 79 10
79012 573563 1103438 -83.3290369047314 9.97847344007052 79 12
79014 568142 1080949 -83.3788606294461 9.77523732250054 79 14
80005 440335 1111497 -84.5443257278029 10.0515683420735 80 5
80007 430786 1106472 -84.6313501954278 10.0059811584045 80 7
81012 598392 1105165 -83.1025474001405 9.99355460995185 81 12
84018 525077 1050661 -83.7715936731549 9.50186373341193 84 18
84034 461559 1098660 -84.350577143042 9.93576188014619 84 34
84043 482983 1114001 -84.1552595189682 10.0746201981224 84 43
84063 474523 1124292 -84.2325135616676 10.1676232046393 84 63
84096 488902 1099386 -84.1012147542986 9.94249467466869 84 96
84100 456339 1087182 -84.398057278375 9.8319279493795 84 100
84101 467333 1114818 -84.2980528128531 10.0819092271831 84 101
84103 469153 1107444 -84.2813896035714 10.0152501288988 84 103
84104 476462 1109281 -84.2147273813233 10.0319096990594 84 104
84105 487423 1105590 -84.1147230575548 9.99858600529006 84 105
84106 489248 1100060 -84.0980610177782 9.94858984184954 84 106
84110 467318 1098230 -84.2980527376182 9.93192481728538 84 110
84114 502969 1099062 -83.972922239178 9.93957941408957 84 114
84116 491073 1089000 -84.0813917856439 9.84859083310108 84 116
84118 502969 1099062 -83.972922239178 9.93957941408957 84 118
84120 481937 1096376 -84.1647226190438 9.9152533825367 84 120
84122 497079 1107388 -84.0266454802915 10.0148620357911 84 122
84124 502778 1104916 -83.9746601249548 9.99251070647125 84 124
84126 469134 1085326 -84.2813921320358 9.81526351604821 84 126
84128 478285 1101908 -84.198056537849 9.96525480993484 84 128
84130 490123 1100491 -84.0900818421529 9.9524891413377 84 130
84136 488441 1089576 -84.1053907627201 9.85379232789699 84 136
84140 494121 1098277 -84.0536152226661 9.93247826527661 84 140
84142 482853 1101936 -84.1563932405392 9.96553012408678 84 142
84986 463151 1104316 -84.3361108485116 9.98691677381397 84 986
84999 490345 1100305 -84.0880566632925 9.95080789326191 84 999
87006 652159 1050760 -82.6142412960893 9.50008795689849 87 6
87010 614841 1052791 -82.9540064569938 9.51963097420397 87 10
88015 468194 1067415 -84.2898218624851 9.6533070500276 88 15
88018 501098 1074491 -83.9899923389421 9.71741051570617 88 18
88020 503712 1066729 -83.9661754154942 9.64722477870615 88 20
88023 509554 1066543 -83.9129431784505 9.64553366462221 88 23
88024 488909 1067110 -84.101062327306 9.65065652260921 88 24
88028 488786 1065970 -84.1021800086966 9.64034827045647 88 28
88030 501281 1068904 -83.9883261891312 9.66689266849115 88 30
88032 505891 1065998 -83.9463212659171 9.6406125372966 88 32
88034 493964 1073039 -84.055009166303 9.7042771860259 88 34
88036 478378 1065017 -84.1970111413331 9.63169001743401 88 36
88040 488970 1071145 -84.1005173502297 9.68714125163046 88 40
92004 495919 1057084 -84.0371761691186 9.56001360936528 92 4
92006 495975 1062572 -84.0366713929497 9.60963659820288 92 6
92010 511830 1061198 -83.8922195188517 9.5971980793163 92 10
92012 500704 1060170 -83.9935855820649 9.58791945533835 92 12
94005 515461 1054436 -83.8591636624379 9.53604379464751 94 5
94006 502964 1045776 -83.9730060119659 9.45776630733068 94 6
94008 521768 1048221 -83.8017451404508 9.47981943451101 94 8
94012 519862 1040813 -83.8191390530031 9.41284487641921 94 12
94014 506049 1042199 -83.9449159379684 9.42541927083824 94 14
98006 560708 1018486 -83.4475269093359 9.21058222603583 98 6
98007 614231 976159 -82.9615779055582 8.82683352349907 98 7
98010 549275 1035202 -83.5513782041473 9.3618720090401 98 10
98011 542451 1015726 -83.61369832584 9.18584245298843 98 11
98012 590345 996831 -83.1782792865358 9.01427670477027 98 12
98013 622821 982673 -82.8833224138758 8.88550070575556 98 13
98015 586196 1005875 -83.215836296754 9.0961303461264 98 15
98017 553987 1009553 -83.5088006189408 9.12989896584082 98 17
98018 576150 1020775 -83.3069632440295 9.23103566105537 98 18
98019 568748 1011165 -83.3744778028557 9.1442680231496 98 19
98020 539856 1043050 -83.6370576958187 9.43293163222303 98 20
98021 545065 1046955 -83.5895818632855 9.4681882655255 98 21
98023 541668 1022087 -83.6207621498462 9.24336661418969 98 23
98024 628110 988747 -82.8350681212871 8.94026591732896 98 24
98031 536985 1050052 -83.663140028407 9.4962695820853 98 31
98032 527931 1031266 -83.7457272075592 9.32647466273142 98 32
98033 554437 1032577 -83.5044158351179 9.33807459582382 98 33
98034 596668 990217 -83.1209179599586 8.95434453788041 98 34
98035 604750 978991 -83.047690983192 8.85266665079065 98 35
98036 564771 997709 -83.4108608413718 9.02266138262929 98 36
98037 572845 988866 -83.3375704167181 8.942579943001 98 37
98038 555438 999436 -83.4957269397196 9.03840314513161 98 38
98039 574071 995587 -83.3263100675667 9.00332953991333 98 39
98040 534490 1048584 -83.6858763108077 9.48301706085239 98 40
98043 634656 982768 -82.7757330461012 8.88602197432523 98 43
98050 619671 988389 -82.9118054525079 8.93726241938352 98 50
98051 600775 1003424 -83.0832719082745 9.07366120832427 98 51
98057 578015 1002852 -83.2903120461961 9.06894987287162 98 57
98058 534265 1020005 -83.6881555501801 9.22460569973716 98 58
98059 538355 1035649 -83.650793135169 9.36602554324395 98 59
98061 529949 1043710 -83.7272685138855 9.43898075813714 98 61
98066 610046 995879 -82.9991325390584 9.00522592033418 98 66
98068 589987 1013371 -83.1811957037209 9.16382879093098 98 68
98070 562528 1024559 -83.430876498975 9.26546737302034 98 70
98072 535432 1037523 -83.6773898761817 9.3829955319019 98 72
98074 542899 986767 -83.609903782299 8.92398677106015 98 74
98076 552625 979276 -83.521551765523 8.85614895927321 98 76
98078 543115 998754 -83.6078233087472 9.03237325272025 98 78
98080 567421 1004068 -83.3866607888334 9.08011897335277 98 80
98086 543415 1037916 -83.6047015050514 9.38647535795756 98 86
98088 525780 1039157 -83.765261060418 9.39783946505397 98 88
98090 616347 993305 -82.9418991576811 8.98179463894004 98 90
98598 410844 1170215 -84.8147220999573 10.5818725615019 98 598
98801 590260 996526 -83.1790585613317 9.01152079216779 98 801
