basin,station,source,date,dur,int,date_time
69,684,D,2007-05-11,1440,0.517,2007-05-12T06:00:00Z
69,684,D,2007-05-12,5,27.6,2007-05-13T00:30:00Z
69,684,D,2007-05-12,10,18,2007-05-13T00:30:00Z
69,684,D,2007-05-12,15,16.4,2007-05-13T00:30:00Z
69,684,D,2007-05-12,30,9.6,2007-05-13T00:30:00Z
69,684,D,2007-05-12,60,4.8,2007-05-13T00:00:00Z
69,684,D,2007-05-12,120,3.05,2007-05-12T23:00:00Z
69,684,D,2007-05-12,180,2.133,2007-05-12T23:00:00Z
69,684,D,2007-05-12,360,1.65,2007-05-13T00:00:00Z
69,684,D,2007-05-12,720,1.033,2007-05-12T18:00:00Z
69,684,D,2007-05-12,1440,0.625,2007-05-13T00:30:00Z
69,684,D,2007-05-13,5,21.6,2007-05-14T00:20:00Z
69,684,D,2007-05-13,10,21.6,2007-05-14T00:20:00Z
69,684,D,2007-05-13,15,19.2,2007-05-14T00:20:00Z
69,684,D,2007-05-13,30,12.2,2007-05-14T00:15:00Z
69,684,D,2007-05-13,60,6.4,2007-05-14T00:00:00Z
69,684,D,2007-05-13,120,3.2,2007-05-13T23:00:00Z
69,684,D,2007-05-13,180,2.133,2007-05-13T22:00:00Z
69,684,D,2007-05-13,360,1.233,2007-05-13T19:00:00Z
69,684,D,2007-05-13,720,0.617,2007-05-13T13:00:00Z
69,684,D,2007-05-13,1440,0.379,2007-05-13T20:00:00Z
69,684,D,2007-05-14,5,3.6,2007-05-14T12:00:00Z
69,684,D,2007-05-14,10,3,2007-05-14T16:50:00Z
69,684,D,2007-05-14,15,2,2007-05-14T16:50:00Z
69,684,D,2007-05-14,30,1,2007-05-14T18:40:00Z
69,684,D,2007-05-14,60,0.8,2007-05-14T18:40:00Z
69,684,D,2007-05-14,120,0.5,2007-05-14T16:50:00Z
69,684,D,2007-05-14,180,0.433,2007-05-14T16:00:00Z
69,684,D,2007-05-14,360,0.3,2007-05-14T16:50:00Z
69,684,D,2007-05-14,720,0.167,2007-05-14T11:00:00Z
