Lat,Lon,Elevation
52.1872,-130.90363,0
52.23477,-130.77896,0
52.28221,-130.65402,0
52.329533,-130.52881,0
52.37671,-130.40334,0
52.423756,-130.27759,0
52.470673,-130.15158,0
52.51746,-130.0253,0
52.56411,-129.89876,0
52.610615,-129.77194,0
52.65699,-129.64488,0
52.70324,-129.5175,0
52.74935,-129.3899,0
52.795322,-129.26201,23
52.841152,-129.13387,0
52.886856,-129.00542,166
52.932407,-128.87672,112
52.97783,-128.74776,569
53.023113,-128.61852,210
53.068253,-128.48903,626
53.113262,-128.35925,133
53.158123,-128.2292,576
53.20284,-128.09889,1073
53.24742,-127.96829,1177
53.291866,-127.83742,161
53.336163,-127.7063,584
53.380318,-127.57489,1391
53.424316,-127.44324,1201
53.46818,-127.31128,1127
53.511906,-127.17905,1195
53.555477,-127.04657,1345
53.598907,-126.91382,1186
53.642197,-126.78076,918
53.685326,-126.64746,877
53.728313,-126.513916,1599
53.77115,-126.380066,1227
53.81385,-126.24591,851
53.8564,-126.11153,946
53.89879,-125.97687,881
53.941032,-125.84195,1002
53.983128,-125.706726,827
54.025074,-125.57124,716
54.066864,-125.435486,807
54.108494,-125.29947,787
54.149982,-125.16315,891
54.19131,-125.02658,1060
54.232494,-124.889755,1098
54.273514,-124.752655,1186
54.314384,-124.615265,1089
54.355106,-124.477585,905
54.39566,-124.33966,724
54.43607,-124.20146,825
54.476307,-124.063,800
54.516396,-123.92424,784
54.556324,-123.78523,818
54.596092,-123.645935,835
54.635704,-123.50639,937
54.67517,-123.36655,909
54.71445,-123.22647,1008
54.753582,-123.086105,892
54.79254,-122.945465,908
54.831367,-122.804535,939
54.87,-122.66336,942
54.90848,-122.52191,955
54.946808,-122.38022,1372
54.984955,-122.238205,966
55.022945,-122.09596,1259
55.06077,-121.953445,1120
55.098427,-121.81064,1669
55.13593,-121.66757,1231
55.17324,-121.52425,1638
55.2104,-121.380646,1021
55.24739,-121.23682,1028
55.284203,-121.09268,1156
55.320873,-120.94826,686
55.357346,-120.80362,883
55.39366,-120.65869,1071
55.4298,-120.51352,1010
55.46577,-120.36804,755
55.501575,-120.222336,798
55.537205,-120.076324,748
55.572655,-119.9301,806
55.607937,-119.78357,778
55.643044,-119.63681,873
55.677963,-119.48978,826
55.712723,-119.3425,863
55.74731,-119.194916,754
55.781715,-119.047104,709
55.81595,-118.89902,616
55.84999,-118.7507,588
55.883873,-118.60208,569
55.91757,-118.45325,499
55.951084,-118.30414,510
55.984425,-118.15477,602
56.01759,-118.00513,594
56.050556,-117.855255,587
56.08335,-117.70514,575
56.115967,-117.55476,461
56.148396,-117.40411,456
56.180653,-117.253204,407
56.212727,-117.10205,574
56.244602,-116.95065,625
56.276302,-116.79901,650
56.30782,-116.64711,683
51.877647,-131.9703,0
51.926334,-131.84764,0
51.974884,-131.72472,0
52.02332,-131.60149,0
52.071613,-131.47803,0
52.11979,-131.3543,0
52.167835,-131.23027,0
52.215748,-131.10599,104
52.26353,-130.98146,0
52.311184,-130.85666,0
52.3587,-130.7316,0
52.4061,-130.60626,0
52.453365,-130.48064,0
52.500496,-130.35477,0
52.547485,-130.22862,0
52.594353,-130.1022,0
52.641083,-129.97552,0
52.68767,-129.84859,0
52.734127,-129.72136,0
52.780464,-129.59384,0
52.826656,-129.4661,0
52.872707,-129.33807,0
52.918613,-129.20976,0
52.964397,-129.08118,262
53.010033,-128.95233,0
53.055542,-128.82321,357
53.100906,-128.69383,869
53.146133,-128.56418,374
53.19121,-128.43423,843
53.236156,-128.30405,1231
53.28096,-128.17357,606
53.325615,-128.04282,1239
53.370144,-127.91179,801
53.414516,-127.78049,1851
53.458755,-127.648926,1602
53.502834,-127.51709,1252
53.54678,-127.38498,949
53.590584,-127.252594,1311
53.634247,-127.119934,992
53.677753,-126.987,944
53.721107,-126.85379,861
53.76433,-126.72034,906
53.807396,-126.58658,887
53.850315,-126.45256,851
53.893097,-126.31824,979
53.93572,-126.18367,1071
53.97819,-126.04883,830
54.02051,-125.91371,736
54.06269,-125.77832,776
54.104713,-125.64267,742
54.146584,-125.5067,1136
54.1883,-125.37048,936
54.229866,-125.23401,1210
54.271275,-125.097244,1069
54.31253,-124.960205,1391
54.353634,-124.82291,902
54.39458,-124.68533,999
54.435383,-124.547455,1301
54.47602,-124.40933,679
54.5165,-124.270935,869
54.556824,-124.13226,747
54.596992,-123.99332,902
54.636997,-123.854095,822
54.67685,-123.7146,843
54.716534,-123.57483,912
54.75607,-123.434784,878
54.795433,-123.294464,917
54.834644,-123.1539,844
54.873684,-123.01306,879
54.91258,-122.8719,896
54.9513,-122.730515,790
54.989853,-122.58884,834
55.028255,-122.44693,1267
55.066483,-122.30469,1084
55.10455,-122.16222,1558
55.14245,-122.01947,1079
55.180187,-121.876434,908
55.217762,-121.733154,980
55.255154,-121.5896,1221
55.29239,-121.44577,1169
55.329456,-121.3017,1182
55.36635,-121.15733,1089
55.403076,-121.012665,766
55.439636,-120.86777,921
55.47602,-120.722595,995
55.512238,-120.57718,1021
55.548286,-120.43147,753
55.584164,-120.28552,815
55.61986,-120.13928,850
55.655396,-119.99278,695
55.690754,-119.84601,817
55.72593,-119.69899,786
55.76093,-119.55173,801
55.795757,-119.404175,775
55.83042,-119.25632,693
55.8649,-119.108246,662
55.899204,-118.95993,609
55.933323,-118.811325,540
55.967274,-118.662445,581
56.001038,-118.51335,587
56.034626,-118.36398,629
56.06804,-118.214325,643
56.101276,-118.06442,671
56.134315,-117.914276,664
56.16718,-117.763885,649
56.19987,-117.61322,616
56.232376,-117.46231,572
56.2647,-117.3111,312
56.29684,-117.15967,524
56.32879,-117.007996,599
56.360558,-116.85608,614
56.392143,-116.70387,647
51.953278,-132.04941,0
52.002033,-131.92662,0
52.050674,-131.80356,0
52.09919,-131.68022,0
52.147568,-131.55666,0
52.195816,-131.43277,0
52.24395,-131.30864,42
52.291946,-131.18423,107
52.33981,-131.05957,0
52.387543,-130.93465,0
52.435154,-130.80945,0
52.48263,-130.68398,0
52.529976,-130.55821,0
52.577183,-130.4322,0
52.624256,-130.30594,0
52.671207,-130.17938,0
52.718018,-130.05257,0
52.764683,-129.92548,0
52.811226,-129.79813,0
52.85765,-129.67046,0
52.90391,-129.54256,0
52.950043,-129.41438,0
52.99604,-129.28593,0
53.041904,-129.1572,64
53.087624,-129.02823,464
53.133205,-128.89894,353
53.17865,-128.76941,403
53.223953,-128.63962,681
53.26912,-128.5095,1400
53.31414,-128.37915,1649
53.359028,-128.24854,1472
53.40377,-128.11761,1080
53.44838,-127.98642,1104
53.492836,-127.85495,254
53.537148,-127.723236,1260
53.581314,-127.59126,1703
53.625343,-127.458954,1327
53.669224,-127.3264,1138
53.71296,-127.19357,951
53.756542,-127.060486,952
53.8,-126.92709,993
53.84329,-126.79346,1030
53.886436,-126.659546,1278
53.929443,-126.52533,984
53.972298,-126.39082,716
54.015,-126.25607,833
54.057556,-126.12106,947
54.099957,-125.98578,926
54.142216,-125.85019,1027
54.184315,-125.71434,735
54.226265,-125.5782,972
54.268063,-125.4418,1098
54.309708,-125.305115,866
54.351196,-125.16817,1329
54.392536,-125.030945,1347
54.43372,-124.89345,1431
54.474743,-124.75568,1020
54.515625,-124.6176,774
54.556335,-124.47928,679
54.5969,-124.34067,739
54.637302,-124.20181,788
54.677547,-124.06265,810
54.717632,-123.92323,906
54.75757,-123.78351,901
54.79733,-123.643555,949
54.83694,-123.50328,953
54.87638,-123.36276,1151
54.915672,-123.221985,837
54.954792,-123.08092,721
54.99377,-122.939545,1045
55.032562,-122.79793,727
55.071194,-122.65605,931
55.109665,-122.5139,1617
55.14798,-122.37146,1247
55.186127,-122.22876,1567
55.22409,-122.085785,1832
55.26191,-121.942535,1279
55.299564,-121.79898,1255
55.337032,-121.6552,1267
55.37435,-121.51117,1252
55.411488,-121.36682,1051
55.448456,-121.222244,1069
55.485264,-121.07733,971
55.521893,-120.932205,1021
55.558357,-120.786804,1018
55.594658,-120.64114,774
55.630768,-120.49518,719
55.666725,-120.34897,843
55.702503,-120.20247,808
55.738102,-120.055725,778
55.773533,-119.90872,739
55.808784,-119.761444,787
55.84387,-119.61389,708
55.87877,-119.46611,784
55.913498,-119.31799,771
55.948055,-119.16966,660
55.982426,-119.02106,617
56.01662,-118.87222,540
56.050644,-118.72308,613
56.08449,-118.573715,606
56.11814,-118.42407,670
56.151627,-118.27414,713
56.184937,-118.12396,674
56.218052,-117.97357,670
56.250984,-117.822876,653
56.283745,-117.671936,658
56.31632,-117.52075,647
56.348717,-117.36926,665
56.380917,-117.21756,508
56.412945,-117.06561,503
56.44478,-116.91339,600
56.47644,-116.760895,610
52.02886,-132.12877,0
52.077698,-132.00587,0
52.12641,-131.88269,0
52.175014,-131.75923,0
52.22347,-131.63553,0
52.271797,-131.51154,0
52.32002,-131.38727,369
52.368088,-131.26273,74
52.41604,-131.13795,0
52.46385,-131.0129,0
52.511536,-130.88756,0
52.559093,-130.76196,0
52.606525,-130.63608,0
52.653812,-130.50993,0
52.700974,-130.38353,0
52.74801,-130.25682,0
52.794895,-130.12988,0
52.84165,-130.00264,0
52.888268,-129.87515,0
52.934776,-129.74734,0
52.981113,-129.61931,28
53.027332,-129.49098,0
53.073414,-129.3624,0
53.119347,-129.2335,394
53.165157,-129.10439,0
53.21082,-128.97495,238
53.256348,-128.84528,0
53.301727,-128.7153,438
53.346985,-128.58505,871
53.39209,-128.45454,214
53.437054,-128.32376,1114
53.481873,-128.19269,425
53.526558,-128.06133,407
53.571102,-127.92972,625
53.615498,-127.79782,1208
53.65974,-127.665665,1364
53.703854,-127.53322,1098
53.747818,-127.40048,1577
53.79164,-127.26749,1692
53.835304,-127.13425,1041
53.87883,-127.00067,1045
53.92221,-126.86685,1059
53.96544,-126.73276,1000
54.00851,-126.59839,805
54.05146,-126.463715,906
54.094242,-126.32878,1165
54.136868,-126.19359,1110
54.17936,-126.058105,899
54.2217,-125.92233,1176
54.26387,-125.7863,772
54.30591,-125.64996,1105
54.34779,-125.51338,929
54.389515,-125.376495,1238
54.431084,-125.239365,1135
54.4725,-125.10196,720
54.513756,-124.964264,1004
54.55487,-124.826294,953
54.59583,-124.68802,679
54.636616,-124.5495,718
54.67726,-124.410706,766
54.71773,-124.27162,812
54.758064,-124.13226,849
54.79823,-123.992615,873
54.838238,-123.85272,893
54.87808,-123.712524,979
54.917774,-123.57205,1089
54.957294,-123.431335,1044
54.996662,-123.29033,1012
55.035866,-123.14905,842
55.07491,-123.00748,908
55.11379,-122.86563,746
55.152496,-122.72354,1506
55.191048,-122.58115,1264
55.22943,-122.43848,1271
55.26766,-122.29556,1332
55.305714,-122.152374,1285
55.3436,-122.00888,1531
55.38132,-121.86511,1342
55.418873,-121.7211,785
55.45627,-121.57681,825
55.49348,-121.43225,1215
55.53053,-121.28743,1004
55.567413,-121.14227,722
55.604122,-120.9969,973
55.64066,-120.85126,982
55.677025,-120.70535,849
55.713226,-120.55914,740
55.749245,-120.41269,766
55.785107,-120.26596,696
55.82078,-120.11896,684
55.856285,-119.971695,644
55.89161,-119.82416,665
55.926765,-119.67636,730
55.961746,-119.528305,799
55.996544,-119.379944,716
56.031174,-119.23135,663
56.06562,-119.08249,606
56.09989,-118.93338,662
56.133984,-118.783966,613
56.167896,-118.63434,660
56.20163,-118.484436,667
56.235184,-118.33423,699
56.268562,-118.18378,711
56.301758,-118.0331,717
56.334766,-117.88214,736
56.367588,-117.73093,701
56.400238,-117.57947,644
56.432697,-117.42767,648
56.464977,-117.275696,578
56.497074,-117.12344,513
56.52898,-116.97095,549
56.560703,-116.81818,594
52.104378,-132.20842,0
52.1533,-132.08539,0
52.202095,-131.96208,0
52.250782,-131.8385,0
52.299316,-131.71468,0
52.347733,-131.59056,0
52.396023,-131.46619,149
52.444183,-131.3415,0
52.49222,-131.2166,0
52.540115,-131.09142,0
52.587883,-130.96596,0
52.635525,-130.84021,0
52.68303,-130.7142,0
52.730404,-130.58794,0
52.777645,-130.46138,0
52.82476,-130.33455,0
52.871727,-130.20746,0
52.918568,-130.0801,0
52.965263,-129.95245,0
53.011845,-129.82451,0
53.058285,-129.69632,17
53.104576,-129.56786,0
53.15074,-129.43913,0
53.19676,-129.31009,23
53.24264,-129.1808,81
53.28839,-129.05122,571
53.334003,-128.9214,0
53.379467,-128.79129,901
53.4248,-128.66089,193
53.46998,-128.53021,434
53.515026,-128.39928,1182
53.559933,-128.26804,1037
53.604706,-128.13652,817
53.649323,-128.00475,138
53.6938,-127.87271,1164
53.73813,-127.74039,1066
53.782322,-127.60776,1344
53.826366,-127.47485,1211
53.87027,-127.341705,1074
53.914017,-127.20827,1353
53.957623,-127.074524,1147
54.00108,-126.94054,928
54.044388,-126.806274,920
54.087555,-126.67172,1018
54.130573,-126.536865,1047
54.173443,-126.401764,936
54.21615,-126.26636,1274
54.25872,-126.13072,960
54.301136,-125.99475,1096
54.34339,-125.85855,763
54.38551,-125.72203,1200
54.427467,-125.585236,916
54.46928,-125.44818,711
54.510925,-125.31085,1050
54.552425,-125.17325,803
54.593754,-125.03537,814
54.634945,-124.8972,774
54.675995,-124.75871,694
54.716858,-124.619995,796
54.75758,-124.48099,783
54.798134,-124.341736,807
54.838547,-124.20215,833
54.87879,-124.06232,901
54.918877,-123.922195,1119
54.9588,-123.7818,992
54.998577,-123.64111,1027
55.03817,-123.50018,1231
55.077618,-123.35896,1421
55.11689,-123.21747,846
55.15602,-123.07565,725
55.19498,-122.933624,878
55.233765,-122.79129,1534
55.272396,-122.64868,1067
55.310863,-122.5058,1458
55.349167,-122.36264,1377
55.387287,-122.21922,1101
55.425255,-122.0755,1305
55.463066,-121.9315,1275
55.50069,-121.78726,892
55.53815,-121.64273,758
55.57545,-121.49794,905
55.612564,-121.352875,806
55.649536,-121.20749,783
55.686317,-121.06189,716
55.722935,-120.916016,741
55.759365,-120.76984,805
55.795647,-120.62338,717
55.831745,-120.476685,833
55.86767,-120.32971,790
55.90343,-120.182465,706
55.939007,-120.03494,632
55.974415,-119.887146,612
56.00964,-119.739105,634
56.044685,-119.59079,660
56.07957,-119.44217,744
56.11427,-119.29332,720
56.14879,-119.144196,682
56.183125,-118.99481,670
56.2173,-118.84515,627
56.251286,-118.69522,656
56.2851,-118.54506,702
56.31871,-118.39459,741
56.352165,-118.243866,695
56.385433,-118.092896,840
56.418514,-117.94165,685
56.451416,-117.79016,706
56.484123,-117.63843,630
56.516666,-117.48636,616
56.54902,-117.33409,575
56.58118,-117.18155,522
56.613155,-117.02878,530
56.64495,-116.8757,584
52.179844,-132.2883,0
52.228848,-132.16516,0
52.277725,-132.04176,0
52.326492,-131.91805,0
52.37512,-131.7941,0
52.42361,-131.66986,0
52.47198,-131.54535,129
52.52023,-131.42056,0
52.568336,-131.29552,0
52.616318,-131.17023,0
52.664165,-131.04463,0
52.711895,-130.91875,0
52.759487,-130.7926,0
52.806934,-130.6662,0
52.854256,-130.53952,0
52.90145,-130.41254,0
52.948513,-130.28532,0
52.995426,-130.1578,0
53.04221,-130.03003,0
53.08888,-129.90195,0
53.135387,-129.77362,0
53.18177,-129.64502,0
53.22801,-129.51613,397
53.274113,-129.38696,0
53.32008,-129.25752,73
53.36591,-129.12779,121
53.4116,-128.9978,333
53.457153,-128.86754,266
53.502563,-128.73697,0
53.547836,-128.60616,732
53.59296,-128.47505,1423
53.637943,-128.34366,642
53.682796,-128.21199,705
53.7275,-128.08006,1689
53.772053,-127.947845,1690
53.816463,-127.81537,1384
53.86074,-127.682556,1759
53.90487,-127.5495,1686
53.94885,-127.41617,1233
53.992683,-127.28256,1008
54.036373,-127.14867,1075
54.079906,-127.014496,1049
54.1233,-126.880066,1011
54.166534,-126.74533,1057
54.209644,-126.61029,1103
54.252594,-126.475006,1247
54.295387,-126.33945,1266
54.33803,-126.20361,938
54.380535,-126.06746,811
54.42287,-125.93106,942
54.46506,-125.79436,1041
54.50711,-125.65738,711
54.548985,-125.52013,1053
54.590725,-125.38263,738
54.632298,-125.24481,1328
54.67372,-125.106735,1043
54.71498,-124.96837,895
54.75611,-124.82968,763
54.797062,-124.69078,757
54.837856,-124.551575,1046
54.878494,-124.412094,898
54.91898,-124.27231,962
54.959305,-124.13228,1046
54.999474,-123.99194,1234
55.039474,-123.85135,1085
55.079327,-123.71045,991
55.119007,-123.56929,929
55.158527,-123.42789,1338
55.19788,-123.28616,952
55.2371,-123.144135,668
55.276127,-123.00186,874
55.31499,-122.85933,1237
55.353703,-122.71649,1360
55.392246,-122.57338,1573
55.430622,-122.43002,1451
55.46883,-122.28636,1287
55.506874,-122.14241,1038
55.54476,-121.998184,1134
55.582466,-121.8537,861
55.62001,-121.70894,870
55.65738,-121.56392,953
55.69457,-121.41861,705
55.731617,-121.27298,728
55.768467,-121.12714,758
55.805164,-120.981,742
55.84168,-120.834595,758
55.878036,-120.6879,722
55.91421,-120.540955,701
55.950207,-120.39371,678
55.986042,-120.246216,652
56.0217,-120.098434,657
56.05717,-119.95041,626
56.092476,-119.80211,622
56.1276,-119.653534,622
56.162563,-119.50464,639
56.197327,-119.35553,685
56.231926,-119.20615,575
56.266342,-119.0565,456
56.300583,-118.906555,638
56.33464,-118.75638,675
56.36852,-118.60593,744
56.40222,-118.4552,803
56.435738,-118.3042,697
56.469074,-118.152954,806
56.502228,-118.001434,658
56.535206,-117.84967,654
56.567986,-117.69765,668
56.6006,-117.54532,646
56.633022,-117.392746,613
56.665253,-117.23993,502
56.697304,-117.08687,525
56.72917,-116.9335,575
52.255264,-132.36848,0
52.304348,-132.24521,0
52.353313,-132.12169,0
52.402153,-131.99786,0
52.450855,-131.8738,0
52.49943,-131.74944,0
52.547897,-131.6248,0
52.596222,-131.4999,0
52.644417,-131.37473,0
52.69248,-131.24928,0
52.74041,-131.12357,0
52.788216,-130.99756,0
52.83588,-130.87128,0
52.88342,-130.74474,0
52.930832,-130.61792,0
52.978107,-130.49081,0
53.02524,-130.36345,0
53.072235,-130.2358,0
53.119106,-130.10788,0
53.165855,-129.97966,0
53.212452,-129.85118,54
53.25891,-129.72244,0
53.305233,-129.59341,291
53.35143,-129.46408,32
53.397465,-129.3345,380
53.44339,-129.20462,0
53.48915,-129.0745,0
53.53479,-128.94408,217
53.580284,-128.81335,0
53.62563,-128.68237,827
53.67084,-128.55112,1041
53.71591,-128.41957,551
53.76084,-128.28773,1110
53.805634,-128.15564,1764
53.850266,-128.02327,1247
53.89476,-127.89061,1996
53.93911,-127.75766,2048
53.983326,-127.62442,763
54.02739,-127.49092,1235
54.071297,-127.35715,807
54.115074,-127.22307,903
54.158695,-127.088745,767
54.202164,-126.95413,708
54.245487,-126.81923,959
54.288677,-126.68399,1001
54.3317,-126.54854,996
54.37458,-126.412796,1241
54.417305,-126.27678,792
54.459877,-126.14044,873
54.502308,-126.003876,1327
54.544582,-125.866974,1055
54.586697,-125.72981,839
54.62867,-125.59236,898
54.67048,-125.45465,1143
54.712143,-125.31665,754
54.75364,-125.178375,979
54.794983,-125.039825,827
54.836193,-124.900955,742
54.877216,-124.761826,854
54.9181,-124.62242,1012
54.958817,-124.48274,1002
54.999386,-124.34277,1091
55.039787,-124.202515,973
55.080036,-124.06198,1448
55.120117,-123.92117,1001
55.160046,-123.78006,1335
55.199806,-123.6387,974
55.239403,-123.497055,984
55.278843,-123.35513,971
55.318134,-123.21289,668
55.357243,-123.070404,770
55.396183,-122.92764,1114
55.434975,-122.78458,1277
55.47359,-122.641235,982
55.51205,-122.49765,693
55.55033,-122.35376,1279
55.58846,-122.209595,915
55.62642,-122.065125,611
55.6642,-121.92041,979
55.70182,-121.77542,962
55.739265,-121.63014,926
55.776546,-121.484604,691
55.81366,-121.338745,906
55.850605,-121.19266,598
55.88737,-121.046295,887
55.923965,-120.89964,890
55.960384,-120.752686,785
55.99664,-120.6055,770
56.032722,-120.45801,775
56.06862,-120.31024,712
56.10436,-120.16223,440
56.139908,-120.01393,404
56.175278,-119.86537,549
56.21049,-119.71655,620
56.245514,-119.56738,636
56.28036,-119.418,646
56.31503,-119.26837,577
56.349514,-119.11847,658
56.38384,-118.96826,653
56.417973,-118.81781,671
56.451923,-118.66707,688
56.485687,-118.51607,763
56.51929,-118.36479,836
56.5527,-118.21327,706
56.585922,-118.06148,719
56.618973,-117.90944,705
56.65183,-117.757126,652
56.68451,-117.60452,611
56.717003,-117.45166,505
56.74931,-117.298584,503
56.78142,-117.1452,502
56.81336,-116.99156,580
52.330624,-132.44891,0
52.379787,-132.32555,0
52.428837,-132.2019,0
52.477757,-132.07796,0
52.52655,-131.95375,0
52.57521,-131.82928,167
52.62375,-131.70453,80
52.672157,-131.57948,121
52.720436,-131.4542,0
52.768578,-131.32863,0
52.8166,-131.20277,0
52.864487,-131.07664,0
52.91224,-130.95023,0
52.959854,-130.82355,0
53.007343,-130.69661,0
53.05471,-130.56935,0
53.101925,-130.44186,0
53.149002,-130.31407,0
53.195957,-130.18602,0
53.242786,-130.05765,11
53.28946,-129.92905,27
53.33601,-129.80014,0
53.38241,-129.67097,562
53.428684,-129.5415,198
53.474815,-129.41176,561
53.520805,-129.28174,32
53.56666,-129.15146,575
53.612377,-129.02089,121
53.65795,-128.89,188
53.703384,-128.75888,526
53.748684,-128.62747,1036
53.79383,-128.49576,250
53.83884,-128.36377,795
53.88371,-128.2315,934
53.928432,-128.09897,852
53.973007,-127.966156,895
54.017445,-127.83304,778
54.061737,-127.699646,1438
54.10588,-127.56596,1655
54.149876,-127.43204,1139
54.19373,-127.29779,815
54.23743,-127.16327,898
54.280983,-127.02847,841
54.32439,-126.8934,806
54.36766,-126.757996,660
54.41077,-126.62236,594
54.45372,-126.486435,694
54.496532,-126.35022,750
54.539196,-126.213715,1172
54.581696,-126.07695,1261
54.624054,-125.93988,1043
54.666256,-125.80252,863
54.7083,-125.66489,752
54.7502,-125.52698,799
54.79193,-125.388794,740
54.83352,-125.25032,917
54.874947,-125.11157,685
54.91623,-124.9725,871
54.957336,-124.833176,872
54.998302,-124.69357,973
55.0391,-124.55368,1135
55.079742,-124.4135,1309
55.120224,-124.27304,978
55.160557,-124.13229,1032
55.20071,-123.99129,972
55.24073,-123.849945,815
55.28057,-123.708374,1015
55.320248,-123.56653,1259
55.35976,-123.42438,1059
55.399128,-123.28192,708
55.438316,-123.139206,1069
55.477345,-122.996216,1233
55.516205,-122.85297,1288
55.5549,-122.7094,1206
55.593437,-122.56555,1356
55.6318,-122.42145,1607
55.670006,-122.27704,1180
55.708046,-122.132355,1129
55.745903,-121.98743,851
55.783607,-121.84218,872
55.821133,-121.69667,697
55.85848,-121.55089,969
55.895676,-121.4048,700
55.932686,-121.25845,670
55.96954,-121.11185,923
56.006207,-120.964935,772
56.042713,-120.817764,815
56.07904,-120.67032,781
56.11519,-120.52255,401
56.15118,-120.37457,614
56.186977,-120.22629,646
56.222614,-120.07773,699
56.25806,-119.92891,699
56.29334,-119.779816,685
56.328445,-119.63042,628
56.363365,-119.480774,634
56.398113,-119.33086,637
56.432674,-119.180695,645
56.467068,-119.03021,644
56.501266,-118.879486,671
56.535297,-118.7285,698
56.569145,-118.57721,871
56.602806,-118.42566,747
56.636295,-118.273865,737
56.669582,-118.121796,759
56.702698,-117.96948,701
56.735634,-117.81688,671
56.76839,-117.66397,629
56.800953,-117.51083,480
56.833324,-117.35745,451
56.86552,-117.2038,488
56.89753,-117.049866,553
52.405922,-132.52965,0
52.455173,-132.40614,0
52.504303,-132.28238,0
52.55331,-132.15833,0
52.60218,-132.034,0
52.65093,-131.90941,0
52.699554,-131.78453,456
52.748043,-131.65936,0
52.7964,-131.53395,0
52.844624,-131.40825,0
52.892723,-131.28227,0
52.94069,-131.156,0
52.988533,-131.02946,0
53.036232,-130.90266,0
53.0838,-130.77557,0
53.131245,-130.6482,0
53.178547,-130.52055,0
53.225708,-130.39264,0
53.27274,-130.26445,0
53.319656,-130.13593,31
53.366417,-130.00717,70
53.41304,-129.87813,0
53.459534,-129.74883,129
53.50589,-129.6192,203
53.552094,-129.48932,372
53.59818,-129.35915,172
53.644115,-129.2287,399
53.689907,-129.09799,0
53.735573,-128.96695,272
53.781086,-128.83566,0
53.826466,-128.7041,60
53.871693,-128.57224,648
53.916794,-128.44008,914
53.96174,-128.30766,1179
54.006546,-128.17497,1739
54.051205,-128.04198,1440
54.09572,-127.90869,1119
54.14009,-127.77513,1248
54.184326,-127.6413,820
54.2284,-127.50717,782
54.27234,-127.37277,797
54.31612,-127.23808,1337
54.359753,-127.1031,1693
54.403236,-126.967865,1354
54.446587,-126.83229,621
54.489777,-126.69647,1009
54.532814,-126.56035,1090
54.575703,-126.423965,935
54.61845,-126.28726,1134
54.661037,-126.1503,1622
54.703472,-126.01305,835
54.745754,-125.87552,830
54.787888,-125.7377,1260
54.82986,-125.59961,882
54.87168,-125.46121,1515
54.91335,-125.32254,1403
54.954857,-125.18359,807
54.996216,-125.04433,1099
55.03741,-124.904816,992
55.07845,-124.765,1073
55.119324,-124.62491,1307
55.160053,-124.4845,998
55.200623,-124.34386,909
55.241028,-124.202896,945
55.281265,-124.061676,977
55.32136,-123.920135,1080
55.361275,-123.77835,1046
55.40104,-123.63628,745
55.440636,-123.49393,831
55.480087,-123.35123,721
55.519344,-123.2083,846
55.558453,-123.065094,1486
55.5974,-122.9216,1346
55.63617,-122.77783,1576
55.674786,-122.63377,1141
55.71323,-122.489426,1488
55.751514,-122.34479,785
55.78963,-122.19986,756
55.827564,-122.05469,945
55.86534,-121.909225,748
55.902943,-121.76349,938
55.940372,-121.61746,720
55.977657,-121.4711,821
56.01474,-121.324524,692
56.05166,-121.17769,680
56.088406,-121.03053,455
56.12499,-120.8831,418
56.161392,-120.73541,427
56.197628,-120.58742,673
56.233685,-120.43916,643
56.26957,-120.29062,672
56.30527,-120.141815,665
56.340797,-119.99274,731
56.37615,-119.84338,737
56.41133,-119.693695,673
56.44633,-119.54382,727
56.48115,-119.39365,695
56.51578,-119.243195,651
56.55025,-119.09244,682
56.58453,-118.94145,735
56.618637,-118.79019,774
56.65255,-118.63864,824
56.68629,-118.48682,785
56.71985,-118.33473,812
56.753212,-118.18239,731
56.78641,-118.029785,704
56.819412,-117.87689,656
56.852238,-117.723724,552
56.884865,-117.5703,474
56.91732,-117.41661,464
56.949585,-117.262665,456
56.98166,-117.10846,490
52.481174,-132.61064,0
52.53051,-132.48703,0
52.579716,-132.36314,0
52.628807,-132.23895,0
52.67776,-132.11453,0
52.726593,-131.9898,0
52.77529,-131.8648,525
52.823868,-131.73952,276
52.872303,-131.61397,0
52.920616,-131.48814,0
52.9688,-131.36205,0
53.01685,-131.23566,0
53.064777,-131.10898,0
53.112556,-130.98204,0
53.16021,-130.85481,0
53.207737,-130.7273,0
53.255123,-130.59952,0
53.30237,-130.47147,0
53.349487,-130.34314,0
53.39648,-130.21448,80
53.443325,-130.08559,121
53.490036,-129.9564,20
53.536602,-129.82695,401
53.58304,-129.69719,393
53.629337,-129.56715,835
53.67549,-129.43683,217
53.721516,-129.30624,320
53.7674,-129.17535,782
53.813145,-129.04417,730
53.858734,-128.91273,111
53.904186,-128.78102,36
53.94951,-128.649,104
53.99469,-128.51668,318
54.039722,-128.38411,881
54.084602,-128.25125,1110
54.129345,-128.11809,1586
54.17395,-127.98465,1250
54.218407,-127.85092,1647
54.26272,-127.71692,894
54.30688,-127.58263,1044
54.35089,-127.44803,1281
54.394764,-127.31317,1488
54.438477,-127.17804,1657
54.48204,-127.0426,1919
54.525475,-126.906845,843
54.568752,-126.77084,728
54.61187,-126.63457,1090
54.654842,-126.497986,1172
54.69767,-126.361115,998
54.740337,-126.22397,997
54.782856,-126.08652,711
54.825222,-125.94881,1023
54.867435,-125.81079,892
54.909485,-125.672485,1144
54.95139,-125.533936,1327
54.993134,-125.39505,701
55.034725,-125.25592,930
