GridCell,Lat,Lon,μ,ϕ,ξ,q
10402,56.34951400756836,-119.11846923828125,35.4476762563298,2.5356063790267123,-0.04279788881461635,42.51989786293367
10403,56.38383865356445,-118.96826171875,36.15232865066309,2.467598781179738,-0.06037819079790749,42.86196928263241
10404,56.417972564697266,-118.81781005859375,35.76815893176044,2.4420217206957497,-0.017989366686320465,42.831067533621436
10405,56.45192337036133,-118.66706848144531,36.205062023795804,2.5357874361163124,-0.04672906098776217,43.23752658150424
10406,56.485687255859375,-118.51606750488281,36.04904475535793,2.5191746212700084,0.02091794743590642,43.76881835876685
10407,56.519290924072266,-118.36479187011719,36.1595259852721,2.4750118007257855,0.045204908871741015,44.02716170661777
10408,56.55270004272461,-118.21327209472656,37.23980987296289,2.5150419005940674,-0.005661927015318183,44.6475130172447
10409,56.58592224121094,-118.06147766113281,37.55878732342626,2.4348607935258,0.09787010695696141,45.951656236255516
10410,56.61897277832031,-117.90943908691406,37.548848633256206,2.477471675602109,0.1526768158681922,46.859509644185984
10411,56.65182876586914,-117.75712585449219,39.21072891171946,2.6705882726993817,0.07207233761623365,48.05588160481585
10412,56.68450927734375,-117.60452270507812,41.08637971996,2.683842790991382,0.10721216377019362,50.473320991796946
10413,56.717002868652344,-117.45166015625,41.285316564493584,2.7039286402607914,0.07383631239293144,50.26523494097995
10414,56.74930953979492,-117.298583984375,39.35084558973537,2.630310076820189,0.08812430350850911,48.28119594985396
10415,56.78142166137695,-117.14520263671875,37.427215516680974,2.573622568694486,0.08927972940820664,46.180767291832254
10416,56.813358306884766,-116.99156188964844,37.57791379892165,2.6070349240967694,0.09047192480883576,46.46152202782119
10417,52.330623626708984,-132.44891357421875,53.30412569645057,2.086663134777529,0.0683798398156485,60.176178035107014
10418,52.37978744506836,-132.32554626464844,56.888606923315834,2.1457380455233954,0.011513843425618864,63.37209839629797
10419,52.428836822509766,-132.201904296875,58.765390646870046,2.141750498446971,0.09749634507094697,66.14362548665122
10420,52.47775650024414,-132.0779571533203,68.88834122466831,2.469878460421845,-0.1046174395379822,75.19401260519659
