GridCell,Lat,Lon,μ,ϕ,ξ,q
1457,46.153602600097656,-126.76750183105469,37.60925672013521,1.9639627344061652,-0.23089731613313075,41.830830284778685
1458,46.196739196777344,-126.65426635742188,38.06147432909169,2.033025666614677,-0.31471679187480184,41.98470060852769
1459,46.239742279052734,-126.54086303710938,38.235736747166996,2.0280399959469575,-0.3089830940540974,42.17769646780354
1460,46.282630920410156,-126.42724609375,38.13341811887566,2.045487216574407,-0.14798699036941704,43.04956876376542
1461,46.32537841796875,-126.31344604492188,38.731715904052535,2.072222580303304,-0.11907179359046716,43.915951677222715
1462,46.36800765991211,-126.19949340820312,39.991532603405524,2.080213399738583,-0.23547045019989868,44.43617944550571
1463,46.4105110168457,-126.08531188964844,40.44468414675849,2.0062873288482757,-0.2599673256394491,44.596546646552255
1464,46.4528923034668,-125.97093200683594,40.30207647624415,1.9348285826775147,-0.12708358470004813,45.088791904004104
1465,46.49514389038086,-125.85641479492188,40.85459163195369,1.9315144438428309,-0.05673368468717225,46.13424203795907
1466,46.537261962890625,-125.74166870117188,42.09900672961586,1.9632075452480247,-0.08344476890635044,47.26368031563466
1467,46.57925796508789,-125.62677001953125,43.17530291977285,2.004301202846645,-0.0898199835247464,48.40051563973276
1468,46.621124267578125,-125.51162719726562,44.02823226794673,2.091110543856992,-0.08340755480553552,49.52967590357126
1469,46.66286087036133,-125.39633178710938,45.19024238886746,2.1080423023879864,-0.024733915028475485,51.22707804844
1470,46.704463958740234,-125.28085327148438,46.324468713598016,2.083431293140488,0.05070619978897309,53.002962431687145
1471,46.74593734741211,-125.16517639160156,47.73736082037492,2.11233130911529,0.04264069610215589,54.42602230327056
1472,46.78729248046875,-125.04931640625,49.39546759859009,2.198804970877114,-0.012393431227295304,55.80760531871744
1473,46.8285026550293,-124.93325805664062,51.81472389508688,2.2233470455469266,-0.04689672101761753,57.97920227097844
1474,46.86958694458008,-124.81703186035156,55.10263391276465,2.2676439085227185,-0.14042641030841083,60.6098557193787
